ST,PWGTP,AGEP,WAGP,WKHP,YOEP,FOD1P,NATIVITY,WAOB,weeks,race,hispanic,ftfy,fulltime,female,baby
01,95,38,95000,40,,6201,1,1,1,1,0,1,1,1,0
01,121,34,1500,12,,2901,1,1,5,1,0,0,0,1,0
01,38,37,22000,40,,2304,1,1,1,2,0,1,1,1,0
01,77,33,50000,40,2002,2502,1,2,1,1,1,1,1,0,
01,73,40,85000,40,,2400,1,1,1,1,0,1,1,0,
01,39,39,6000,12,,5200,1,1,3,2,0,0,0,1,0
01,13,37,65000,45,,2406,1,1,1,1,0,1,1,0,
01,14,33,37000,40,,2599,1,1,1,1,0,1,1,0,
01,61,40,52000,50,,6206,1,1,1,1,0,1,1,0,
01,76,37,150000,50,,3700,1,1,1,1,0,1,1,0,
01,108,40,55000,50,,2406,1,1,1,1,0,1,1,1,0
01,77,33,107000,50,1980,2406,1,5,1,1,0,1,1,0,
01,145,32,30000,40,,2100,1,1,1,1,0,1,1,0,
01,55,30,42000,30,,6107,1,1,1,1,0,0,0,1,0
01,60,34,45000,38,,6107,1,1,1,1,0,1,1,1,0
01,116,35,43000,40,,6203,1,1,1,2,0,1,1,1,0
01,25,34,34600,40,,4101,1,1,1,2,0,1,1,1,0
01,115,40,85000,60,,2306,1,1,1,1,0,1,1,0,
01,93,39,6000,40,,3202,1,1,6,1,0,0,1,1,0
01,64,35,50000,40,1975,6201,1,5,1,1,0,1,1,0,
01,376,30,50000,40,,6207,1,1,1,1,0,1,1,0,
01,118,35,43000,40,,6002,1,1,1,1,0,1,1,0,
01,95,37,48000,70,1975,2306,1,5,1,1,0,1,1,0,
01,122,32,81000,45,,2406,1,1,1,1,0,1,1,0,
01,94,30,27000,40,,6107,1,1,3,1,0,0,1,1,0
01,93,40,55000,40,,6206,1,1,1,1,0,1,1,1,0
01,63,35,60000,44,,6107,1,1,1,1,0,1,1,1,1
01,72,38,40000,55,,2406,1,1,1,1,0,1,1,0,
01,87,31,12800,16,,6201,1,1,2,1,0,0,0,0,
01,13,30,24000,40,,2304,1,1,3,1,0,0,1,0,
01,21,35,46000,40,,6203,1,1,1,1,0,1,1,1,0
01,46,37,37000,50,,6207,1,1,1,1,0,1,1,0,
01,102,31,15000,8,,6107,1,1,1,1,0,0,0,1,0
01,182,32,48000,40,,6107,1,1,1,2,0,1,1,1,0
01,30,31,45000,55,,6109,1,1,1,1,0,1,1,1,0
01,66,40,13000,40,,5200,1,1,1,2,0,1,1,1,0
01,77,39,267000,40,,6206,1,1,1,1,0,1,1,0,
01,21,34,20000,50,,5301,1,1,1,4,0,1,1,0,
01,59,32,20000,40,,5404,1,1,4,1,0,0,1,1,0
01,50,33,23000,40,,1903,1,1,1,2,0,1,1,1,0
01,77,30,17000,20,,6001,1,1,1,1,0,0,0,1,0
01,74,36,60000,40,,1401,1,1,1,1,0,1,1,0,
01,63,30,100000,55,,1904,1,1,1,1,0,1,1,1,0
01,281,34,70000,40,,6107,1,1,1,1,0,1,1,1,0
01,54,39,34600,40,,2100,1,1,1,1,0,1,1,1,0
01,57,35,60000,40,,6201,1,1,1,1,0,1,1,0,
01,75,31,2500,8,,2304,1,1,4,1,0,0,0,1,0
01,105,36,140000,55,,6201,1,1,1,1,0,1,1,0,
01,67,35,38900,40,,2310,1,1,1,1,0,1,1,1,0
01,92,36,70000,55,,6206,1,1,1,1,0,1,1,0,
01,56,40,43000,40,,2307,1,1,1,1,0,1,1,1,0
01,314,39,92000,60,,6200,1,1,1,1,0,1,1,0,
01,171,36,91000,50,,4007,1,1,1,1,0,1,1,0,
01,99,32,28000,45,,1904,1,1,1,1,0,1,1,1,0
01,208,40,45000,40,,5404,1,1,1,1,0,1,1,1,0
01,112,32,45000,40,1980,2304,1,5,4,1,0,0,1,1,1
01,98,32,101000,40,,2407,1,1,1,1,0,1,1,0,
01,75,39,84000,40,,6107,1,1,1,2,0,1,1,1,0
01,20,40,72000,40,,2502,1,1,1,1,0,1,1,0,
01,269,32,50000,50,,2300,1,1,1,1,0,1,1,0,
01,306,32,43000,45,,6203,1,1,1,2,0,1,1,1,0
01,91,37,14000,40,,2304,1,1,4,1,0,0,1,1,0
01,28,32,61000,40,,3600,1,1,1,1,0,1,1,0,
01,18,37,72000,42,,2309,1,1,1,1,0,1,1,0,
01,21,36,38000,40,,2304,1,1,1,1,0,1,1,1,0
01,204,37,95000,50,,5098,1,1,1,2,0,1,1,0,
01,99,31,85000,50,,2400,1,1,1,1,0,1,1,0,
01,86,40,80000,45,,5507,1,1,1,1,0,1,1,0,
01,107,32,47300,40,,2100,1,1,1,1,0,1,1,0,
01,322,35,100000,40,,6402,1,1,1,1,0,1,1,0,
01,130,31,150000,52,,6206,1,1,1,1,0,1,1,0,
01,116,32,15000,15,,6212,1,1,1,1,0,0,0,1,0
01,94,36,63000,40,,6109,1,1,1,1,0,1,1,1,1
01,94,38,45000,45,,6107,1,1,1,1,0,1,1,1,0
01,49,39,55000,40,,2304,1,1,1,4,0,1,1,0,
01,122,31,6000,40,,6203,1,1,5,1,0,0,1,1,0
01,174,40,35000,40,,2306,1,1,1,2,0,1,1,0,
01,76,40,267000,60,,6201,1,1,1,1,0,1,1,0,
01,59,32,50000,40,,6203,1,1,1,1,0,1,1,0,
01,49,33,25000,40,,2300,1,1,1,1,0,1,1,1,0
01,46,30,22300,33,,6209,1,1,1,1,0,0,0,1,0
01,101,36,76000,50,,4901,1,1,1,1,0,1,1,0,
01,58,40,52000,50,,2310,1,1,1,1,0,1,1,1,0
01,109,37,40000,40,,2313,1,1,1,1,0,1,1,1,0
01,226,39,95000,40,,5301,1,1,1,1,0,1,1,0,
01,212,39,25400,35,,5500,1,1,1,3,0,0,0,1,0
01,92,36,75000,55,,4901,1,1,1,1,0,1,1,0,
01,136,34,12000,18,,6203,1,1,1,1,0,0,0,1,0
01,245,38,37200,44,,3401,1,1,1,1,0,1,1,0,
01,212,31,10000,30,,6211,1,1,1,1,0,0,0,0,
01,306,36,35000,40,,5301,1,1,1,1,0,1,1,1,0
01,29,33,52000,40,,6006,1,1,1,1,1,1,1,0,
01,22,37,35000,40,,6402,1,1,1,1,0,1,1,0,
01,21,30,22900,40,,6209,1,1,1,1,0,1,1,1,0
01,80,31,38000,40,,1902,1,1,1,1,0,1,1,0,
01,62,36,40000,15,,6200,1,1,4,1,0,0,0,0,
01,40,34,35000,40,,2304,1,1,1,1,0,1,1,1,0
01,147,39,100000,40,,2407,1,1,1,2,0,1,1,0,
01,73,31,40000,40,,5200,1,1,1,1,0,1,1,1,0
01,106,32,35000,40,,6203,1,1,4,2,0,0,1,0,
01,18,38,59000,45,,6203,1,1,1,1,0,1,1,0,
01,16,36,28000,40,,6203,1,1,1,1,0,1,1,1,1
01,89,33,85000,45,,6203,1,1,1,1,0,1,1,0,
01,172,34,52000,40,,6203,1,1,1,1,0,1,1,1,1
01,172,32,900,20,,1401,1,1,6,1,0,0,0,0,
01,96,40,16000,35,,3301,1,1,1,1,0,0,0,1,0
01,54,31,32000,40,,5301,1,1,1,1,0,1,1,0,
01,49,36,32000,40,,2304,1,1,3,1,0,0,1,1,0
01,114,34,55000,40,,6107,1,1,1,1,0,1,1,1,0
01,17,38,15000,50,,3600,1,1,1,1,0,1,1,1,0
01,189,30,60000,40,,6402,1,1,1,1,0,1,1,0,
01,20,35,65000,48,,6201,1,1,1,1,0,1,1,0,
01,26,32,25000,30,,6103,1,1,1,1,0,0,0,1,0
01,282,38,20000,40,,5404,1,1,1,1,0,1,1,0,
01,104,34,41400,50,,2304,1,1,1,1,0,1,1,0,
01,103,30,28000,45,,5301,1,1,1,1,0,1,1,1,0
01,95,40,69000,40,,6203,1,1,1,1,0,1,1,1,0
01,18,38,26700,40,,5507,1,1,2,1,0,0,1,1,0
01,183,30,25000,48,,6209,1,1,1,2,0,1,1,0,
01,83,31,45000,50,,6206,1,1,1,1,0,1,1,0,
01,82,30,10000,10,,6206,1,1,4,1,0,0,0,1,1
01,94,35,53000,45,,6200,1,1,1,1,0,1,1,0,
01,97,35,30000,40,,6206,1,1,1,1,0,1,1,1,0
01,72,36,33300,18,,6201,1,1,1,1,0,0,0,1,0
01,67,30,38000,39,,2107,1,1,1,1,0,1,1,0,
01,232,31,38000,40,,2300,1,1,1,1,0,1,1,0,
01,66,35,13000,40,,6004,1,1,1,2,0,1,1,0,
01,80,38,27000,40,,6103,1,1,1,2,0,1,1,1,0
01,95,30,30500,50,,5301,1,1,1,1,0,1,1,1,0
01,93,38,4000,15,,5008,1,1,5,1,0,0,0,1,0
01,115,37,90000,40,,6206,1,1,1,1,0,1,1,0,
01,101,32,86000,60,,2405,1,1,1,1,0,1,1,0,
01,28,32,36000,40,,5506,1,1,1,1,0,1,1,0,
01,23,35,34000,40,,1901,1,1,1,1,0,1,1,1,0
01,78,38,45100,40,,1901,1,1,3,1,0,0,1,1,0
01,64,38,21600,40,,5502,1,1,3,1,0,0,1,0,
01,77,34,24000,40,,3600,1,1,4,1,0,0,1,0,
01,49,38,95000,40,,6402,1,1,1,1,0,1,1,0,
01,93,30,27000,30,,2407,1,1,1,1,0,0,0,0,
01,57,30,20900,40,,6203,1,1,3,1,1,0,1,1,0
01,61,34,75000,45,,6109,1,1,1,1,0,1,1,0,
01,100,37,53000,40,,6107,1,1,1,1,0,1,1,1,0
01,16,31,65000,60,,1302,1,1,1,1,0,1,1,0,
01,15,30,65000,60,,1302,1,1,1,1,0,1,1,1,0
01,87,36,42000,45,,3301,1,1,1,1,0,1,1,1,0
01,109,36,60000,40,,5301,1,1,1,2,0,1,1,1,0
01,57,36,42000,52,,6203,1,1,1,2,0,1,1,0,
01,149,40,60000,50,,2406,1,1,1,1,0,1,1,0,
01,68,38,40000,40,,6206,1,1,1,1,0,1,1,0,
01,65,30,60000,60,1990,2102,2,4,1,3,0,1,1,0,
01,111,30,35000,45,,5404,1,1,1,1,0,1,1,1,0
01,72,36,90000,45,,6203,1,1,1,1,0,1,1,0,
01,192,33,37000,35,,2312,1,1,1,1,0,0,0,1,0
01,66,38,55000,70,,6203,1,1,1,1,0,1,1,0,
01,28,38,30000,16,,2307,1,1,5,1,0,0,0,1,0
01,99,39,84000,40,,6203,1,1,1,1,0,1,1,1,0
01,56,39,5800,40,,6209,1,1,6,2,0,0,1,1,0
01,23,32,31000,40,,5200,1,1,1,1,0,1,1,1,0
01,72,30,30000,40,,6102,1,1,1,2,0,1,1,1,0
01,97,35,75000,50,,6109,1,1,1,1,0,1,1,0,
01,46,31,7200,20,2005,6200,2,4,1,3,0,0,0,1,0
01,18,36,35000,40,,2306,1,1,1,1,0,1,1,1,0
01,18,34,50000,40,,5404,1,1,1,1,0,1,1,1,0
01,35,40,52000,40,,1904,1,1,1,1,0,1,1,0,
01,20,34,60000,40,,2414,1,1,1,1,0,1,1,0,
01,23,37,20000,30,,6107,1,1,1,1,0,0,0,1,0
01,78,36,62000,60,,6203,1,1,1,1,0,1,1,0,
01,159,34,24000,40,2003,6201,2,5,1,1,0,1,1,1,0
01,15,32,40000,40,,6203,1,1,1,2,0,1,1,0,
01,60,39,39200,45,,6206,1,1,1,1,0,1,1,1,0
01,191,37,31500,45,,1901,1,1,1,1,0,1,1,1,0
01,239,35,50000,40,,2307,1,1,1,2,0,1,1,1,0
01,49,37,3700,40,,2102,1,1,5,2,0,0,1,0,
01,69,38,23700,40,,6402,1,1,1,1,0,1,1,1,0
01,89,33,30000,37,,2901,1,1,1,1,0,1,1,1,0
01,19,31,80000,45,,2412,1,1,1,1,0,1,1,0,
01,30,33,80000,50,,2406,1,1,1,1,0,1,1,0,
01,93,33,20000,30,,3600,1,1,1,2,0,0,0,1,0
01,82,37,42000,40,,2311,1,1,3,1,0,0,1,0,
01,89,39,28000,30,,2304,1,1,1,1,0,0,0,1,0
01,62,30,31100,45,,6203,1,1,1,1,0,1,1,1,0
01,84,38,70000,55,,5601,1,1,1,1,0,1,1,0,
01,88,32,80000,50,,6212,1,1,1,2,0,1,1,0,
01,74,40,41000,40,,3600,1,1,1,2,0,1,1,1,0
01,79,37,62000,50,,6203,1,1,1,1,0,1,1,0,
01,92,37,9600,15,,2300,1,1,4,1,0,0,0,1,0
01,71,39,32000,43,,1303,1,1,1,1,0,1,1,0,
01,84,30,22500,40,,4801,1,1,1,1,0,1,1,0,
01,83,32,18000,40,,2901,1,1,3,1,0,0,1,1,1
01,130,37,81000,48,,6203,1,1,1,1,0,1,1,1,0
01,72,31,52000,30,,6107,1,1,1,1,0,0,0,1,0
01,163,33,96000,50,,6105,1,1,1,1,0,1,1,0,
01,115,34,104000,50,,1101,1,1,1,1,0,1,1,0,
01,267,37,13200,40,,6203,1,1,1,2,0,1,1,1,0
01,171,39,17000,38,,6203,1,1,1,1,0,1,1,0,
01,59,39,1200,20,,1901,1,1,6,1,0,0,0,1,0
01,22,39,40000,40,,5301,1,1,1,1,0,1,1,0,
01,24,31,40000,40,,2304,1,1,1,1,0,1,1,1,0
01,84,30,85000,50,,5601,1,1,1,1,0,1,1,0,
01,84,30,35000,40,,6210,1,1,1,1,0,1,1,1,0
01,181,30,12000,40,,2406,1,1,4,1,0,0,1,0,
01,60,40,52000,50,,5200,1,1,1,1,0,1,1,1,0
01,65,38,21000,40,,2300,1,1,3,1,0,0,1,1,0
01,46,34,40000,40,,5098,1,1,1,1,0,1,1,0,
01,91,32,50000,50,,6200,1,1,1,1,0,1,1,1,0
01,74,39,25000,45,,1901,1,1,1,2,0,1,1,0,
01,108,35,25000,45,,3301,1,1,1,2,0,1,1,1,0
01,74,30,83000,40,,2102,1,1,1,1,0,1,1,0,
01,151,40,68000,40,,2102,1,1,1,1,0,1,1,0,
01,65,33,130000,40,,1901,1,1,1,1,0,1,1,0,
01,226,34,15000,20,,6203,1,1,1,1,0,0,0,1,0
01,85,36,80000,40,,2102,1,1,1,1,0,1,1,0,
01,103,36,45000,40,,2407,1,1,4,1,0,0,1,1,1
01,50,37,115000,46,,6207,1,1,1,1,0,1,1,0,
01,71,31,69000,45,,3700,1,1,1,1,0,1,1,1,0
01,72,36,103000,40,,2102,1,1,1,1,0,1,1,0,
01,132,32,40000,41,,6100,1,1,1,1,0,1,1,1,1
01,63,40,50000,50,,4801,1,1,1,1,0,1,1,1,0
01,218,31,63000,40,1980,2102,1,4,1,1,0,1,1,0,
01,81,30,1400,6,,2304,1,1,3,1,0,0,0,1,1
01,82,39,3600,15,,1902,1,1,5,1,0,0,0,1,0
01,157,40,23300,43,,3700,1,1,1,1,0,1,1,0,
01,144,37,138000,40,,6107,1,1,1,2,0,1,1,1,0
01,40,30,70000,40,,2406,1,1,1,1,0,1,1,0,
01,62,37,41500,40,,2306,1,1,1,1,0,1,1,0,
01,64,37,45000,40,,2304,1,1,1,1,0,1,1,1,0
01,166,30,88000,40,,5507,1,1,1,1,0,1,1,0,
01,143,34,50000,40,,6207,1,1,1,1,0,1,1,0,
01,27,39,52000,50,,6206,1,1,1,1,0,1,1,0,
01,95,38,20000,40,,6402,1,1,1,1,0,1,1,1,0
01,24,34,12500,44,,6200,1,1,1,1,0,1,1,1,0
01,102,35,70000,40,,1901,1,1,1,2,0,1,1,0,
01,105,40,25000,40,,6207,1,1,1,1,0,1,1,1,0
01,17,37,150000,45,,2414,1,1,1,1,0,1,1,0,
01,17,37,3000,15,,3600,1,1,5,1,0,0,0,1,0
01,71,32,65000,40,,5501,1,1,1,1,0,1,1,0,
01,61,30,55000,40,,6003,1,1,3,1,0,0,1,1,0
01,60,35,65000,50,1994,6108,2,4,1,1,0,1,1,0,
01,126,33,5000,30,,2499,1,1,6,1,0,0,0,0,
01,110,35,2000,3,,5404,1,1,3,1,0,0,0,1,0
01,55,35,42000,40,,6203,1,1,1,1,0,1,1,0,
01,73,35,500,50,,1302,1,1,1,1,0,1,1,0,
01,176,40,2500,40,,5301,1,1,6,1,0,0,1,0,
01,16,35,49000,40,,5200,1,1,1,1,0,1,1,1,0
01,94,39,2500,8,,3301,1,1,1,1,0,0,0,1,0
01,48,33,32000,40,,2304,1,1,1,1,0,1,1,1,0
01,154,30,45000,50,,6204,1,1,1,1,0,1,1,1,0
01,25,34,90000,40,,2412,1,1,1,1,0,1,1,0,
01,26,32,40000,45,,6107,1,1,1,1,0,1,1,1,0
01,93,38,14000,30,,6203,1,1,1,1,0,0,0,1,0
01,92,33,65000,40,,2503,1,1,1,2,0,1,1,0,
01,76,34,44400,55,,1903,1,1,2,1,0,0,1,0,
01,289,36,46800,40,,3301,1,1,1,1,0,1,1,1,0
01,129,30,40000,43,,6209,1,1,1,1,0,1,1,0,
01,111,36,37500,28,,6107,1,1,1,1,0,0,0,1,0
01,67,37,40000,65,,2300,1,1,1,1,0,1,1,1,0
01,40,32,55000,40,1996,6200,2,5,1,1,0,1,1,0,
01,47,30,34400,40,,6203,1,1,1,2,0,1,1,1,0
01,142,37,45000,60,,2314,1,1,1,1,0,1,1,0,
01,21,39,5300,15,,6105,1,1,5,1,0,0,0,1,0
01,91,32,114000,50,,6200,1,1,1,1,0,1,1,0,
01,65,37,35000,40,,2304,1,1,1,1,0,1,1,1,0
01,73,36,45000,40,,2304,1,1,1,2,0,1,1,1,0
01,60,38,30000,55,,1903,1,1,1,1,0,1,1,0,
01,72,38,50000,40,,1902,1,1,1,1,0,1,1,1,0
01,81,37,83000,50,1999,2415,2,7,1,1,0,1,1,1,0
01,368,33,70000,70,1994,6203,2,3,1,2,0,1,1,0,
01,110,30,32000,40,,5200,1,1,1,1,0,1,1,1,1
01,187,32,34000,40,,2304,1,1,1,1,0,1,1,1,1
01,113,36,54000,40,,2308,1,1,1,1,0,1,1,1,0
01,88,35,105000,60,,6205,1,1,1,1,0,1,1,0,
01,35,30,38000,40,,5502,1,1,1,1,0,1,1,1,0
01,366,31,25000,40,1999,2102,2,4,1,3,0,1,1,0,
01,20,34,33000,40,,2406,1,1,3,1,0,0,1,0,
01,79,37,37000,40,,6203,1,1,1,1,0,1,1,0,
01,216,39,53000,40,1998,5501,2,3,1,2,0,1,1,1,0
01,57,31,88000,44,,2407,1,1,1,1,0,1,1,0,
01,90,38,10000,45,,1902,1,1,6,1,0,0,1,1,0
01,77,35,45000,50,,3600,1,1,1,2,0,1,1,1,0
01,76,39,62000,40,,2105,1,1,1,1,0,1,1,1,0
01,139,39,45000,45,,6203,1,1,1,2,0,1,1,0,
01,85,31,120000,60,,1105,1,1,1,1,0,1,1,0,
01,127,38,7200,27,,6201,1,1,1,1,0,0,0,1,0
01,87,38,45000,40,,6207,1,1,1,1,0,1,1,0,
01,188,31,500,16,,2305,1,1,6,1,0,0,0,1,0
01,115,38,35000,50,,1102,1,1,1,1,0,1,1,0,
01,71,37,5000,40,,6209,1,1,6,1,0,0,1,1,0
01,88,39,50000,55,,6203,1,1,1,2,0,1,1,1,0
01,73,40,110000,40,,2401,1,1,1,1,0,1,1,0,
02,26,35,16100,38,,6203,1,1,6,4,0,0,1,0,
02,93,32,31000,60,2006,5901,2,4,1,3,0,1,1,0,
02,24,40,89000,44,,6201,1,1,1,1,0,1,1,1,0
02,136,31,103000,60,,5505,1,1,1,1,0,1,1,0,
02,658,39,150000,40,,6203,1,1,1,1,0,1,1,0,
02,148,34,168000,40,,6203,1,1,1,1,0,1,1,0,
02,43,37,52000,38,,1401,1,1,1,4,0,1,1,1,0
02,69,36,6000,65,2001,2601,2,4,6,3,0,0,1,1,0
02,289,33,38000,40,,5507,1,1,1,2,0,1,1,0,
02,126,31,93000,44,2000,2406,2,5,1,4,0,1,1,1,0
02,36,35,100000,40,,2400,1,1,3,1,0,0,1,0,
02,176,39,70000,40,,6203,1,1,1,1,0,1,1,0,
02,68,30,55000,40,,6200,1,1,1,1,0,1,1,0,
02,182,38,83000,40,,2414,1,1,1,1,0,1,1,0,
02,112,40,8400,8,,6003,1,1,4,2,1,0,0,1,0
02,130,36,89000,40,,2406,1,1,1,1,0,1,1,0,
02,92,31,49000,37,,6203,1,1,1,4,0,1,1,1,0
02,49,31,3000,40,,6203,1,1,5,1,0,0,1,1,1
02,88,31,43000,40,,5504,1,1,1,1,0,1,1,1,0
02,109,40,75000,40,,6203,1,1,1,1,0,1,1,0,
02,131,37,88000,50,,5200,1,1,1,1,0,1,1,0,
02,130,38,75000,40,,2308,1,1,1,1,0,1,1,1,0
02,98,38,110000,50,,6200,1,1,1,1,0,1,1,1,0
02,115,31,4000,30,2008,6203,2,4,5,3,0,0,0,1,0
02,134,39,40000,50,,2308,1,1,1,1,0,1,1,0,
02,47,34,56000,40,,2300,1,1,4,1,0,0,1,1,0
02,82,40,11500,16,,2304,1,1,1,1,0,0,0,1,0
02,36,40,48700,40,,1902,1,1,1,4,0,1,1,0,
02,126,35,70000,40,,2300,1,1,1,1,0,1,1,0,
02,192,35,80000,50,,6109,1,1,1,1,0,1,1,0,
02,32,35,43000,45,,3609,1,1,1,4,0,1,1,0,
02,14,36,63000,50,,2304,1,1,1,1,0,1,1,1,0
02,112,35,60000,36,,6104,1,1,1,1,0,1,1,1,0
02,134,38,150000,60,,2419,1,1,1,1,0,1,1,0,
02,199,37,100000,50,,2409,1,1,1,1,0,1,1,1,0
02,86,36,43000,55,,2901,1,1,1,1,0,1,1,1,1
02,30,40,60000,40,,4801,1,1,1,1,0,1,1,0,
02,31,38,47000,40,,4801,1,1,1,1,0,1,1,1,0
02,60,37,12000,45,,6203,1,1,1,1,0,1,1,1,0
02,188,36,52000,40,,5504,1,1,1,1,0,1,1,0,
02,134,40,200000,40,,6200,1,1,1,1,0,1,1,1,0
02,161,40,87000,60,,2400,1,1,1,1,0,1,1,0,
02,141,36,40000,37,,5507,1,1,1,1,0,1,1,1,0
02,81,40,100000,50,,6200,1,1,1,1,0,1,1,0,
02,87,40,28000,60,1980,6107,1,4,1,3,0,1,1,0,
02,145,33,38000,40,1996,2412,1,4,1,3,0,1,1,0,
02,158,40,70000,50,,6000,1,1,1,1,0,1,1,0,
02,348,31,75000,38,2008,3301,2,5,1,1,0,1,1,1,0
02,183,37,43000,68,1996,6203,2,4,1,3,0,1,1,1,0
02,164,31,36000,40,,3600,1,1,1,1,0,1,1,1,0
02,219,40,36000,67,2006,6107,2,4,1,3,0,1,1,1,0
02,76,39,30000,60,1980,4901,2,3,5,1,1,0,1,0,
02,489,40,15000,40,,2408,1,1,1,1,0,1,1,0,
02,142,40,130000,50,,5901,1,1,1,1,0,1,1,0,
02,142,30,38000,40,,6105,1,1,1,1,0,1,1,1,0
02,89,31,110000,50,,6203,1,1,1,3,0,1,1,0,
02,172,37,12000,40,,2400,1,1,6,1,0,0,1,0,
02,156,35,150000,40,,2102,1,1,1,1,0,1,1,1,0
02,359,33,190000,35,,6200,1,1,1,1,0,0,0,0,
02,87,35,48000,70,,1901,1,1,1,1,0,1,1,0,
02,115,33,69000,50,,2414,1,1,1,1,0,1,1,0,
02,90,32,73000,40,2001,6107,2,4,1,3,0,1,1,0,
02,420,30,38000,40,,5098,1,1,1,1,0,1,1,1,0
02,31,32,40000,37,,3604,1,1,1,1,0,1,1,1,0
02,92,30,6100,10,,2400,1,1,1,1,0,0,0,1,1
02,71,39,310000,45,,2409,1,1,1,2,0,1,1,0,
02,212,39,94000,45,,3301,1,1,1,1,0,1,1,0,
02,88,34,23000,38,,6203,1,1,1,4,0,1,1,1,0
02,153,34,4500,40,,1303,1,1,4,1,0,0,1,0,
02,146,34,20000,35,,5502,1,1,2,1,0,0,0,1,0
02,183,33,53000,40,,5502,1,1,1,1,0,1,1,1,0
02,58,30,32000,60,,6203,1,1,4,1,0,0,1,1,0
02,44,39,114000,40,,5098,1,1,1,4,0,1,1,0,
02,18,32,36000,33,,3301,1,1,4,4,0,0,0,0,
02,99,36,35000,20,1988,5506,2,4,2,3,0,0,0,0,
02,81,38,70000,45,,1303,1,1,1,1,0,1,1,0,
02,140,40,6800,10,,6402,1,1,4,1,0,0,0,0,
02,98,37,90000,46,,5301,1,1,1,4,1,1,1,1,0
02,128,30,60000,40,,6107,1,1,4,1,0,0,1,1,0
02,125,32,45000,42,1980,5301,1,4,1,4,0,1,1,0,
02,173,30,60000,40,,3301,1,1,1,1,0,1,1,0,
02,29,32,30000,40,,6200,1,1,3,1,0,0,1,0,
02,88,38,30000,50,,6002,1,1,1,1,0,1,1,1,0
02,159,34,70000,40,,2603,1,1,1,1,0,1,1,0,
02,36,31,30700,40,,5403,1,1,1,1,0,1,1,1,0
02,79,34,220,2,,3604,1,1,6,1,0,0,0,1,0
02,108,40,102000,45,,6107,1,1,1,1,0,1,1,1,0
02,70,32,90000,50,,5901,1,1,1,1,0,1,1,0,
02,114,37,53000,40,,2306,1,1,1,1,0,1,1,0,
04,167,36,35000,50,,2300,1,1,1,1,0,1,1,1,0
04,200,32,65000,45,,6200,1,1,1,2,0,1,1,0,
04,274,39,4000,35,2002,6203,2,4,1,3,0,0,0,1,0
04,94,30,33500,50,,2309,1,1,1,1,1,1,1,1,0
04,91,36,4500,6,,6203,1,1,1,1,0,0,0,0,
04,76,37,35000,60,,2400,1,1,1,1,0,1,1,0,
04,60,38,30000,40,,2309,1,1,1,1,1,1,1,0,
04,53,37,50000,24,,6107,1,1,1,1,0,0,0,1,0
04,65,33,65000,40,,2100,1,1,1,1,0,1,1,0,
04,73,30,23900,40,,6001,1,1,1,1,0,1,1,0,
04,78,39,60000,40,1979,6200,2,4,1,3,0,1,1,0,
04,84,36,15000,30,1979,2300,2,4,4,3,0,0,0,1,0
04,83,39,26300,40,1993,6100,2,4,1,3,0,1,1,1,0
04,78,36,73000,40,,6200,1,1,1,1,0,1,1,0,
04,95,32,60000,53,,2201,1,1,1,1,0,1,1,0,
04,81,38,47000,45,,5901,1,1,1,1,0,1,1,0,
04,86,39,49000,50,,5301,1,1,1,1,0,1,1,0,
04,44,32,85000,80,,6205,1,1,1,1,0,1,1,0,
04,60,39,45000,40,,6207,1,1,1,1,0,1,1,0,
04,70,30,70000,40,,1901,1,1,1,1,0,1,1,1,0
04,73,38,80000,36,,6107,1,1,1,1,0,1,1,1,0
04,95,38,90000,50,,3301,1,1,1,1,0,1,1,0,
04,82,38,55000,45,,3301,1,1,1,1,0,1,1,1,0
04,62,38,68000,40,,2400,1,1,1,1,0,1,1,0,
04,191,34,40000,70,,5098,1,1,1,1,0,1,1,0,
04,85,35,97000,40,,2414,1,1,1,1,0,1,1,0,
04,59,33,2000,1,,1902,1,1,6,1,0,0,0,1,0
04,61,31,67000,62,,2408,1,1,1,1,0,1,1,0,
04,109,37,41000,45,,5301,1,1,1,1,1,1,1,1,0
04,52,40,59000,45,1972,3301,2,3,1,1,1,1,1,1,0
04,65,37,4000,35,,1902,1,1,1,1,0,0,0,0,
04,80,35,38000,40,,4101,1,1,1,1,0,1,1,1,0
04,60,39,60000,40,,3401,1,1,3,1,0,0,1,0,
04,62,38,65000,45,,6203,1,1,1,1,0,1,1,0,
04,75,32,68000,40,,6203,1,1,1,1,0,1,1,0,
04,257,32,50000,50,,6200,1,1,1,1,0,1,1,0,
04,80,37,37500,60,,2304,1,1,1,1,0,1,1,1,0
04,58,34,35000,55,,2311,1,1,1,1,0,1,1,0,
04,215,40,55000,40,,6203,1,1,1,1,0,1,1,0,
04,69,33,50000,50,,6203,1,1,1,1,0,1,1,0,
04,50,36,100,2,,2304,1,1,6,1,0,0,0,1,0
04,93,32,41600,40,,6000,1,1,1,1,0,1,1,0,
04,97,34,40000,45,,2408,1,1,3,2,1,0,1,1,0
04,222,36,70000,40,,6402,1,1,1,1,0,1,1,0,
04,88,35,35000,40,,6206,1,1,1,4,0,1,1,0,
04,120,30,22900,40,,5502,1,1,1,1,1,1,1,0,
04,60,33,45000,40,,6200,1,1,1,1,0,1,1,1,1
04,96,31,35000,40,,5301,1,1,1,1,0,1,1,1,0
