hsgpa,psu,entercollege,privatehs,hidad,himom,over475
62,479,1,0,0,0,1
49,339.5,0,0,0,0,0
62,496,0,0,0,0,1
50,332,1,0,0,0,0
56,557.5,1,0,0,0,1
53,521.5,1,0,0,0,1
58,398.5,0,0,0,0,0
52,613.5,1,0,0,0,1
64,625,1,0,0,0,1
61,644.5,1,0,1,0,1
54,581.5,0,0,1,0,1
67,598.5,1,0,1,0,1
56,400.5,0,0,0,0,0
57,520,1,0,0,0,1
53,588.5,1,0,0,0,1
54,517,0,0,0,0,1
63,493,0,0,0,0,1
56,450.5,0,0,0,0,0
52,568.5,0,0,0,1,1
58,496,1,0,0,0,1
62,459.5,0,0,0,0,0
51,469.5,0,0,0,0,0
57,451.5,0,0,0,0,0
50,528.5,1,0,0,0,1
67,552,1,0,0,0,1
55,515,1,0,0,0,1
52,426.5,0,0,0,0,0
52,467,1,0,0,0,0
64,533.5,1,0,1,1,1
61,520,1,0,0,0,1
61,481,1,0,0,0,1
61,629.5,1,0,1,1,1
54,462.5,0,0,0,0,0
58,486,0,0,0,0,1
56,412.5,0,0,0,0,0
65,664.5,1,0,1,0,1
49,373,0,0,0,0,0
55,525.5,0,0,0,0,1
56,558,0,0,0,0,1
61,417.5,0,0,0,0,0
54,462,0,0,0,0,0
63,518.5,1,0,0,0,1
55,463.5,1,0,0,0,0
68,609,1,0,0,0,1
52,362,0,0,0,0,0
50,414,0,0,0,0,0
57,670.5,1,0,0,0,1
55,342,0,0,0,0,0
60,485.5,0,0,0,0,1
54,539,1,0,0,0,1
65,616,1,0,0,0,1
59,568.5,1,0,0,0,1
46,475,0,0,0,0,1
67,494,1,0,0,0,1
68,492,0,0,0,0,1
58,419,0,0,0,0,0
62,422.5,0,0,0,0,0
54,388.5,0,0,0,0,0
66,583,1,0,0,0,1
66,456.5,0,0,0,0,0
62,312.5,0,0,0,0,0
61,354.5,0,0,0,0,0
60,684,1,0,1,1,1
63,655.5,1,0,0,0,1
55,450.5,0,0,0,0,0
56,303.5,0,0,0,1,0
57,392,0,0,0,0,0
63,580,1,0,0,0,1
64,654.5,1,0,0,0,1
53,367,0,0,0,0,0
57,588,1,0,1,0,1
56,467.5,0,0,0,0,0
64,505.5,0,0,0,0,1
54,362.5,0,0,0,0,0
61,492,1,0,0,0,1
56,567.5,0,0,0,0,1
55,501.5,0,0,0,0,1
52,379.5,0,0,0,0,0
55,502,0,0,0,0,1
54,469,0,0,0,0,0
62,461.5,0,0,0,0,0
53,485,1,0,0,0,1
67,536.5,1,0,0,0,1
59,484.5,0,0,0,0,1
56,417,0,0,0,0,0
52,454.5,0,0,0,0,0
64,643,1,0,0,0,1
0,465,0,0,0,0,0
49,343,0,0,0,0,0
57,511.5,0,0,0,0,1
54,461.5,1,0,0,0,0
64,652.5,1,0,0,0,1
53,524,1,0,1,1,1
63,556.5,1,0,0,0,1
49,382,0,0,0,0,0
63,625,1,0,1,0,1
64,656,1,0,0,0,1
57,593,1,0,0,0,1
64,613,1,0,0,0,1
55,612.5,1,0,0,1,1
65,487.5,1,0,0,0,1
52,520,0,0,0,0,1
53,359.5,1,0,0,0,0
59,368.5,0,0,0,0,0
57,540.5,1,0,0,0,1
62,545.5,0,0,0,1,1
57,527.5,1,0,0,0,1
64,691.5,1,0,1,1,1
56,398.5,0,0,0,0,0
60,593.5,1,0,0,1,1
54,580.5,1,0,0,0,1
56,447.5,0,0,0,0,0
56,522,1,0,1,0,1
53,590.5,0,0,0,0,1
60,613,1,0,0,0,1
54,558,1,0,0,0,1
58,604.5,1,0,0,0,1
61,534.5,1,0,0,0,1
57,627,1,0,0,0,1
59,606.5,1,0,1,1,1
52,421.5,1,0,0,1,0
61,463.5,0,0,0,0,0
55,473,1,0,0,1,0
61,552,1,0,0,0,1
60,422,0,0,0,0,0
55,587,0,0,0,0,1
55,367,1,0,0,0,0
53,433,0,0,0,0,0
58,586,1,0,1,0,1
53,492.5,1,0,0,0,1
54,485,0,0,0,0,1
58,585,1,0,0,0,1
51,308,0,0,0,0,0
67,691.5,1,0,0,1,1
56,562,1,0,1,0,1
56,611.5,1,0,0,0,1
58,522,0,0,0,0,1
52,531.5,0,0,0,0,1
62,691.5,0,0,1,0,1
55,476,0,0,0,0,1
53,451.5,0,0,0,0,0
55,459,0,0,0,0,0
52,541.5,1,0,0,0,1
62,491.5,0,0,1,0,1
62,541,1,0,0,0,1
60,590.5,1,0,1,1,1
60,491,1,0,0,0,1
60,627,1,0,0,0,1
63,589,1,0,1,1,1
58,537.5,1,0,1,1,1
56,592,1,0,0,1,1
51,454.5,0,0,0,0,0
65,674,1,1,1,1,1
47,436.5,0,0,1,0,0
56,613,1,0,1,0,1
52,498,0,0,0,0,1
62,635,1,0,0,0,1
53,517.5,0,0,0,0,1
55,529,1,0,1,0,1
54,512,1,0,0,0,1
50,461.5,0,0,1,0,0
50,604.5,1,0,0,0,1
60,567.5,1,0,0,1,1
55,478.5,0,0,1,0,1
58,475,0,0,0,0,1
56,369.5,0,0,0,0,0
49,405,1,0,1,1,0
57,575.5,1,0,0,1,1
57,562.5,1,1,1,1,1
63,595.5,1,0,0,0,1
56,440,0,0,1,1,0
58,561,1,0,1,1,1
59,568.5,0,0,0,0,1
55,458.5,0,0,0,0,0
59,628,1,0,0,0,1
58,383,0,0,1,0,0
49,423,1,0,0,0,0
52,440,0,0,0,0,0
65,641.5,1,0,1,1,1
50,312.5,0,0,0,0,0
62,553,1,1,0,0,1
55,570,1,0,1,1,1
62,567,1,0,0,1,1
56,338.5,0,0,0,0,0
57,451.5,0,0,0,0,0
59,413.5,0,0,0,0,0
68,376.5,0,0,0,0,0
59,546,0,0,0,0,1
61,591,1,0,1,0,1
62,465.5,0,0,0,0,0
57,399,0,0,0,0,0
54,512.5,0,0,0,0,1
59,539.5,0,0,0,0,1
57,469,0,0,0,0,0
54,487,0,0,0,0,1
53,538.5,1,0,0,0,1
52,435,0,0,0,0,0
55,463.5,0,0,0,0,0
60,518.5,0,0,0,0,1
57,576.5,0,0,0,0,1
55,648.5,0,0,0,0,1
61,433,1,0,1,0,0
48,523,1,0,0,0,1
58,487.5,0,0,1,0,1
56,532.5,0,0,0,0,1
61,473,0,0,0,0,0
65,542,1,1,1,0,1
59,538,0,0,0,0,1
57,501.5,1,0,1,0,1
60,528.5,0,0,0,0,1
55,374.5,0,0,0,1,0
57,529,1,0,0,0,1
64,369.5,0,0,0,0,0
54,346.5,0,0,0,0,0
66,654,1,0,0,0,1
68,391.5,0,0,0,0,0
63,479.5,0,0,0,0,1
62,587,0,0,0,0,1
64,519,0,0,0,0,1
53,523.5,1,0,0,0,1
67,532,0,0,0,0,1
57,616.5,1,0,0,0,1
58,539,0,0,0,0,1
51,362,0,0,0,1,0
57,531.5,1,0,0,0,1
59,613,1,0,0,0,1
57,452.5,0,0,0,0,0
56,394,0,0,0,1,0
60,654,1,0,0,0,1
53,389.5,0,0,0,0,0
50,504,1,0,0,0,1
57,439,0,0,0,0,0
57,502,1,0,0,1,1
59,520,0,0,0,0,1
52,525,1,0,0,0,1
54,431,0,0,0,0,0
53,442,1,0,0,0,0
52,469,1,0,0,0,0
51,480,0,0,0,0,1
49,341,0,0,0,0,0
55,387,0,0,0,0,0
54,444.5,0,0,0,0,0
55,480,0,0,0,0,1
60,620.5,1,0,0,0,1
61,644,0,0,0,0,1
54,440.5,0,0,0,0,0
47,489.5,0,0,0,0,1
64,601.5,1,0,0,0,1
59,549.5,1,0,0,0,1
65,555.5,1,0,0,0,1
51,553,0,0,0,0,1
61,495.5,0,0,0,0,1
56,611,0,0,0,0,1
67,500,0,0,0,0,1
58,512.5,0,0,0,0,1
51,500,1,0,0,0,1
65,636.5,1,0,0,0,1
0,593,0,0,0,1,1
56,659.5,0,0,1,0,1
60,513.5,0,0,0,0,1
52,408,0,0,0,0,0
53,408.5,0,0,0,0,0
0,407,0,0,0,0,0
50,459,0,0,0,0,0
53,484,0,0,0,0,1
60,470,0,0,0,0,0
55,306,0,0,0,0,0
56,635.5,0,0,0,0,1
55,422.5,0,0,0,0,0
56,542,1,0,1,0,1
53,431.5,0,0,0,0,0
65,510,0,0,0,0,1
57,436,0,0,0,0,0
55,486,0,0,0,0,1
63,510,0,0,1,0,1
55,501,1,0,1,1,1
52,601.5,1,0,0,0,1
59,546,0,0,0,0,1
59,541,0,0,0,0,1
54,448,1,0,0,0,0
53,563,0,0,0,1,1
54,440,0,0,0,0,0
60,558.5,0,0,0,0,1
55,456,0,0,0,0,0
54,492,0,0,0,0,1
57,502,0,0,0,0,1
59,584.5,0,0,0,0,1
56,490.5,0,0,0,0,1
55,506.5,0,0,0,0,1
61,607.5,1,0,0,0,1
54,613.5,0,0,0,0,1
60,448.5,0,0,0,0,0
0,560,0,0,1,0,1
62,677.5,1,0,0,0,1
57,464,0,0,0,0,0
54,552.5,0,0,0,0,1
60,577.5,0,0,0,0,1
67,650,1,0,0,0,1
49,371.5,0,0,0,0,0
59,599,0,0,0,1,1
57,562.5,1,0,0,0,1
53,488,1,0,1,0,1
62,442.5,0,0,0,0,0
43,307.5,0,0,0,0,0
51,390.5,0,0,0,0,0
47,302,0,0,0,0,0
55,605.5,1,0,1,0,1
64,588.5,0,0,0,0,1
56,400.5,0,0,0,0,0
63,698.5,0,0,0,0,1
58,545.5,1,0,0,0,1
62,589.5,1,0,0,0,1
65,579.5,1,0,0,0,1
62,469.5,0,0,0,0,0
57,654,1,0,0,0,1
56,478,0,0,0,0,1
53,339.5,0,0,0,0,0
53,433.5,0,0,0,0,0
54,498.5,1,0,0,0,1
62,610.5,0,0,1,1,1
64,580,1,0,0,0,1
61,411.5,0,0,0,0,0
60,385,0,0,0,0,0
55,384.5,0,0,0,0,0
59,612,0,0,0,0,1
63,638,1,0,0,0,1
57,479,0,0,0,0,1
55,506.5,0,0,0,0,1
58,613.5,1,0,0,0,1
60,531.5,0,0,0,0,1
58,586.5,0,0,0,0,1
60,503,0,0,0,0,1
57,550.5,1,0,0,0,1
0,486.5,0,0,0,0,1
54,531.5,1,0,1,1,1
61,549,1,0,0,0,1
52,484,0,0,0,0,1
59,443,0,0,0,0,0
55,438.5,0,0,0,0,0
48,483.5,0,0,0,0,1
61,508.5,1,0,0,0,1
65,597,1,0,0,0,1
54,404,0,0,0,0,0
59,515,0,0,1,0,1
61,571,1,0,0,0,1
53,469,0,0,0,0,0
46,379.5,0,1,0,0,0
64,469.5,0,0,1,1,0
57,302,0,0,0,0,0
51,362,0,0,0,0,0
65,600.5,0,0,0,0,1
57,408,0,0,0,0,0
62,605.5,1,0,0,0,1
0,379.5,0,0,0,0,0
60,364,1,0,0,0,0
0,416,0,0,0,0,0
53,501.5,0,0,0,0,1
58,541.5,0,0,0,0,1
58,515.5,0,0,0,0,1
0,421.5,0,0,0,0,0
63,429,0,0,0,0,0
57,457.5,0,0,0,0,0
53,410.5,0,0,0,0,0
59,413.5,0,0,0,0,0
52,429,0,0,0,0,0
50,530.5,0,0,0,0,1
49,397.5,0,0,1,0,0
52,477.5,0,0,0,0,1
53,353,0,0,0,0,0
61,551,0,0,0,0,1
63,621,0,0,0,0,1
56,461.5,0,0,0,0,0
60,456,1,0,0,0,0
55,318.5,0,0,0,0,0
54,550,1,0,0,1,1
0,581,0,0,0,0,1
53,354.5,0,0,0,0,0
54,465.5,0,0,1,1,0
66,510,0,0,0,0,1
61,474.5,0,0,0,0,0
50,325,0,0,0,0,0
55,461.5,0,0,0,0,0
53,606,1,0,0,0,1
55,506.5,0,0,0,1,1
63,455.5,0,0,0,0,0
58,543.5,0,0,0,0,1
55,380.5,0,0,0,0,0
55,452,0,0,0,0,0
52,464,0,0,0,0,0
54,492.5,1,0,0,0,1
0,329.5,0,0,0,0,0
56,598.5,1,0,0,0,1
54,448.5,0,0,0,0,0
63,424,0,0,0,0,0
57,349.5,0,0,0,0,0
63,595.5,1,0,0,0,1
60,628,1,0,0,0,1
59,550.5,0,0,0,0,1
53,433.5,0,0,0,0,0
56,479,0,0,0,0,1
60,602.5,0,0,0,1,1
59,612,1,0,0,0,1
56,516.5,0,0,0,0,1
58,382,0,0,0,0,0
56,465,0,0,0,0,0
54,467.5,0,0,0,0,0
58,447.5,0,0,1,0,0
53,461.5,0,0,0,0,0
55,466.5,0,0,0,0,0
62,629.5,0,0,0,0,1
52,421.5,0,0,0,0,0
57,453.5,0,0,0,0,0
58,380.5,0,0,0,0,0
49,379.5,1,0,0,0,0
55,478,0,0,0,0,1
60,520,0,0,0,0,1
57,388.5,0,0,0,0,0
62,483.5,1,0,0,0,1
61,557.5,0,0,0,0,1
55,515,0,0,0,0,1
64,534,0,0,0,0,1
51,383,0,0,0,0,0
61,516.5,0,0,0,0,1
0,613,0,0,0,0,1
56,364,0,0,0,0,0
48,533,0,0,0,0,1
62,497.5,0,0,0,0,1
56,611,1,0,0,0,1
55,527.5,0,0,0,0,1
64,610.5,1,0,0,0,1
51,319,0,0,0,0,0
61,470,0,0,0,0,0
55,462.5,0,0,0,0,0
49,356.5,0,0,0,0,0
50,379.5,0,0,0,0,0
54,413.5,0,0,0,0,0
58,451,0,0,0,0,0
58,360.5,0,0,0,0,0
50,479.5,0,0,0,0,1
54,467.5,0,0,0,0,0
63,540.5,1,0,1,1,1
55,570.5,0,0,0,0,1
54,541,0,0,0,0,1
64,526.5,1,0,0,0,1
55,486,0,0,0,0,1
61,474.5,0,0,0,0,0
55,543.5,0,0,0,0,1
0,550.5,1,1,1,0,1
47,410.5,0,0,0,0,0
56,611.5,1,0,0,0,1
65,626,1,0,0,0,1
57,668.5,0,0,0,0,1
58,501.5,1,0,0,0,1
59,503.5,0,0,0,0,1
57,521,0,0,0,0,1
64,457.5,0,0,0,0,0
55,425.5,0,0,0,0,0
54,427,0,0,0,0,0
0,485.5,0,0,0,0,1
56,432,0,0,0,0,0
57,412.5,1,0,0,0,0
62,590.5,1,0,0,0,1
51,369,0,0,0,0,0
52,491.5,0,0,0,0,1
53,474.5,0,0,0,0,0
51,346.5,0,0,0,0,0
57,458.5,0,0,0,0,0
57,568.5,1,0,0,0,1
57,598.5,1,0,0,0,1
47,341.5,0,0,0,0,0
54,436,0,0,0,0,0
52,414,0,0,0,0,0
58,579.5,1,0,0,1,1
60,519,1,0,0,0,1
54,462.5,0,0,0,0,0
54,424,0,0,0,0,0
0,453.5,0,0,0,0,0
58,672,0,0,0,0,1
60,574.5,1,0,0,0,1
53,402,0,0,0,0,0
55,488,0,0,0,0,1
60,549.5,1,0,1,1,1
54,365.5,0,0,0,1,0
59,543.5,1,0,0,0,1
59,407.5,0,0,0,0,0
57,634.5,1,0,0,0,1
53,475,0,0,0,0,1
59,670,1,0,0,0,1
60,493,0,0,0,0,1
0,413.5,0,0,0,0,0
54,407.5,0,0,0,0,0
56,531.5,0,0,0,0,1
61,583,1,0,0,0,1
50,461,0,0,0,0,0
65,644.5,1,0,0,0,1
65,485.5,0,0,0,0,1
53,423.5,0,0,0,0,0
51,398.5,1,0,0,0,0
63,554.5,0,0,0,0,1
53,406.5,0,0,0,0,0
61,574,1,0,0,1,1
63,610.5,0,0,0,0,1
55,541.5,0,0,0,0,1
52,481.5,0,0,0,0,1
58,442,0,0,0,0,0
53,504.5,0,0,0,0,1
56,465,0,0,0,0,0
59,500.5,0,0,0,0,1
58,502,0,0,0,0,1
59,543,0,0,0,0,1
57,403.5,0,0,0,0,0
63,596,0,0,0,0,1
61,531.5,1,0,0,0,1
57,602,0,0,0,1,1
51,409.5,0,0,0,0,0
60,600.5,0,0,0,0,1
60,499.5,0,0,0,0,1
59,522.5,0,0,0,0,1
50,398.5,0,0,0,0,0
51,474.5,1,0,0,0,0
55,417.5,0,0,0,0,0
63,557,0,0,0,0,1
59,469.5,0,0,0,0,0
57,576,1,0,0,0,1
52,417,0,0,0,0,0
60,689,1,0,0,0,1
52,472.5,1,0,0,1,0
64,476,0,0,0,0,1
64,506.5,1,0,0,0,1
56,584,1,0,0,0,1
53,376,1,0,0,0,0
57,518.5,1,0,0,0,1
48,435.5,0,0,0,0,0
54,412.5,0,0,0,0,0
62,609.5,1,0,0,0,1
53,461,0,0,0,1,0
59,468,0,0,0,0,0
56,427,0,0,0,0,0
0,609.5,0,0,0,0,1
51,442.5,0,0,0,0,0
63,613.5,1,0,0,0,1
51,504,0,0,0,0,1
59,534,1,0,0,0,1
63,513,0,0,0,0,1
53,538,1,0,0,0,1
59,564,1,0,0,0,1
56,346,0,0,0,0,0
59,610,1,0,1,0,1
59,459,0,0,0,0,0
53,389.5,0,0,0,0,0
53,581.5,1,0,0,0,1
0,453,0,0,0,0,0
54,415,0,0,0,0,0
50,388.5,0,0,0,0,0
51,455,1,0,1,0,0
58,613.5,1,0,0,0,1
59,480,0,0,0,0,1
56,355.5,0,0,0,0,0
61,583.5,1,0,0,0,1
52,469.5,0,0,0,0,0
57,618.5,0,0,1,0,1
58,498,1,0,0,0,1
51,515.5,0,0,0,0,1
52,446.5,0,0,1,0,0
55,467.5,0,0,0,0,0
54,420.5,0,0,0,0,0
54,554,1,0,0,0,1
57,611,1,0,0,0,1
60,630,0,0,0,0,1
54,408.5,0,0,0,0,0
57,539,0,0,0,0,1
57,569.5,1,0,0,0,1
56,632.5,1,0,0,0,1
49,467.5,0,0,1,0,0
59,456,0,0,0,0,0
55,309.5,0,0,0,0,0
58,418.5,0,0,0,0,0
49,410.5,1,0,0,0,0
63,626,1,0,0,0,1
58,616,1,0,0,1,1
48,413,0,0,0,0,0
62,480.5,0,0,0,0,1
61,523,1,0,0,0,1
51,381,0,0,0,0,0
65,513.5,0,0,0,0,1
52,572.5,1,0,0,0,1
56,510,0,0,0,0,1
51,504,0,0,0,0,1
67,626.5,0,0,1,0,1
47,475.5,1,0,0,0,1
54,353,0,0,0,0,0
52,368.5,0,0,0,0,0
54,472.5,0,0,1,0,0
52,542,1,0,0,0,1
53,389.5,0,0,1,0,0
65,595.5,1,0,0,0,1
55,492.5,0,0,0,1,1
64,586,0,0,1,0,1
50,526,1,0,0,0,1
56,353,0,0,0,0,0
52,557.5,1,0,0,0,1
56,539,1,0,0,0,1
56,528,0,0,0,0,1
62,652.5,1,0,0,0,1
55,496,0,0,0,0,1
53,433.5,0,0,0,1,0
54,567,0,0,0,1,1
59,483.5,0,0,0,0,1
56,551.5,0,0,0,0,1
48,424,0,0,0,0,0
0,383,0,0,0,0,0
58,571,1,0,1,0,1
56,382,0,0,0,1,0
63,533,0,0,0,0,1
62,557.5,0,0,0,0,1
48,446,0,0,0,0,0
53,453.5,1,0,0,0,0
55,420.5,0,0,0,0,0
49,323.5,0,0,0,1,0
58,594,0,0,0,0,1
56,306,0,0,0,0,0
62,389.5,0,0,0,0,0
61,557.5,1,0,0,0,1
59,515.5,0,0,1,0,1
52,572.5,1,0,0,0,1
65,566.5,0,0,0,0,1
66,386.5,0,0,0,0,0
54,440,0,0,0,0,0
60,616.5,0,0,0,0,1
55,449.5,0,0,0,0,0
57,541.5,0,0,0,0,1
48,406,0,0,0,0,0
60,556.5,0,0,1,0,1
56,656,1,0,0,0,1
63,432.5,0,0,0,0,0
47,366.5,0,0,0,0,0
54,543.5,1,0,0,0,1
58,428.5,0,0,0,0,0
55,410,1,0,0,0,0
58,460,0,0,0,0,0
61,488.5,0,0,1,1,1
60,319,0,0,0,0,0
53,573.5,1,0,0,0,1
53,493.5,0,0,0,0,1
60,462.5,0,0,0,0,0
51,465,0,0,0,0,0
58,576,0,0,0,0,1
63,606.5,1,0,0,0,1
54,404.5,0,0,0,0,0
62,693.5,1,0,0,0,1
52,394,0,0,0,0,0
55,507.5,0,0,0,0,1
52,433,0,0,0,0,0
55,370.5,0,0,0,0,0
56,393,0,0,0,0,0
61,533.5,0,0,0,0,1
61,529,0,0,0,0,1
50,543,1,0,0,0,1
53,446,0,0,0,0,0
57,420.5,0,0,0,0,0
60,533,1,0,0,0,1
49,368,0,0,0,0,0
53,516.5,1,0,0,0,1
59,538,1,0,0,0,1
51,460,0,0,0,0,0
55,460.5,0,0,0,0,0
58,591,1,0,0,0,1
56,524.5,1,0,0,0,1
53,424,0,0,0,0,0
52,470,0,0,0,0,0
59,517,1,0,0,0,1
67,632.5,1,0,0,0,1
50,519,1,0,0,1,1
52,376.5,0,0,0,0,0
60,399,0,0,0,0,0
58,481.5,1,0,0,0,1
60,404,0,0,0,0,0
65,446,0,0,0,0,0
67,534.5,0,0,0,0,1
58,539,0,0,0,0,1
52,521.5,1,0,0,0,1
55,443,0,0,0,0,0
61,594,1,0,0,0,1
58,459.5,0,0,0,0,0
57,361,0,0,0,0,0
65,563.5,0,0,0,0,1
52,478,0,0,0,0,1
65,674.5,0,0,1,1,1
56,589.5,0,0,1,0,1
0,430.5,0,0,0,0,0
52,407,0,0,0,0,0
58,596,1,0,1,0,1
53,336,0,0,0,0,0
57,470,0,0,0,0,0
64,687.5,1,0,0,0,1
57,508,0,0,0,0,1
62,529.5,1,0,0,0,1
51,577.5,0,0,0,0,1
53,490,0,0,1,1,1
0,413.5,0,0,0,0,0
54,361.5,0,0,0,0,0
56,526.5,0,0,0,0,1
58,579,0,0,0,0,1
67,648.5,1,0,0,0,1
64,558,1,0,0,0,1
58,505,0,0,0,0,1
56,369.5,0,0,0,0,0
54,526.5,0,0,0,0,1
58,402.5,0,0,0,0,0
57,429,0,0,0,0,0
68,665,1,0,0,0,1
52,537.5,0,0,1,1,1
53,420.5,0,0,0,0,0
56,500,0,0,0,0,1
57,628,1,0,1,1,1
57,506.5,0,0,0,0,1
50,468,0,0,0,0,0
50,424,0,0,0,0,0
51,335.5,0,0,0,0,0
55,570.5,0,0,0,0,1
62,489,1,0,0,0,1
59,398,0,0,0,0,0
47,379.5,0,0,0,0,0
67,656,1,0,0,0,1
54,543,1,0,0,0,1
60,622.5,1,0,0,0,1
51,344.5,0,0,0,0,0
62,601,0,0,0,0,1
54,550.5,0,0,0,0,1
59,531.5,0,0,0,0,1
57,558,0,0,0,0,1
0,440.5,1,0,0,0,0
61,545,0,0,0,0,1
63,630,1,0,0,0,1
54,522.5,1,0,0,0,1
55,542,1,0,1,0,1
58,612,1,0,0,0,1
55,403.5,0,0,0,0,0
49,419.5,0,0,0,0,0
49,373.5,0,0,0,0,0
53,443.5,0,0,1,1,0
55,474,0,0,0,0,0
64,431.5,1,0,0,0,0
55,505,0,0,0,0,1
59,560,0,0,0,0,1
68,540,0,0,0,0,1
65,541,0,0,0,0,1
51,325.5,0,0,0,0,0
60,542,0,0,0,0,1
55,575.5,1,0,0,0,1
55,533.5,0,0,0,0,1
59,588,0,0,0,0,1
56,480,1,0,0,0,1
61,509.5,0,0,0,0,1
53,561.5,1,0,0,0,1
52,650.5,1,0,0,0,1
55,549.5,0,0,0,0,1
62,447.5,0,0,0,0,0
56,497.5,0,0,0,0,1
56,614,1,0,0,0,1
51,574.5,1,0,0,0,1
58,536,0,0,0,0,1
60,527,0,0,0,0,1
57,610.5,1,0,0,0,1
52,541,1,0,0,0,1
56,422,0,0,0,0,0
61,493.5,0,0,0,0,1
57,556.5,1,0,0,0,1
59,510,1,0,0,0,1
60,512,0,0,0,0,1
54,417.5,0,0,0,0,0
59,476.5,0,0,0,0,1
59,556.5,1,0,0,0,1
52,483.5,0,0,0,0,1
60,596,1,0,1,1,1
52,594,1,0,1,0,1
57,591,0,0,0,0,1
66,526.5,0,0,0,0,1
51,533.5,0,0,0,0,1
56,591,1,0,0,0,1
58,431.5,0,0,0,0,0
59,520,1,0,0,0,1
61,587,0,0,0,0,1
52,445,0,0,0,0,0
57,446,0,0,0,0,0
57,648.5,1,0,0,1,1
63,640.5,1,0,0,1,1
53,550,0,0,0,0,1
52,400.5,0,0,0,0,0
60,465,0,0,0,0,0
63,529,1,0,0,0,1
54,448.5,0,0,0,0,0
63,511.5,1,0,1,0,1
59,634.5,1,0,1,0,1
54,562,1,0,1,0,1
51,347.5,0,0,0,0,0
55,482.5,1,0,1,0,1
62,547.5,1,0,0,0,1
57,589,1,0,0,0,1
59,569.5,1,0,0,0,1
57,598,1,0,0,0,1
61,575,1,0,0,0,1
60,468,1,0,0,0,0
65,547.5,1,0,0,0,1
62,684,1,0,0,0,1
58,458,0,0,0,0,0
54,558,0,0,0,1,1
51,389.5,0,0,0,0,0
54,393,0,0,0,0,0
48,466.5,0,0,1,0,0
55,346,1,0,0,0,0
56,360.5,0,0,0,0,0
51,432,0,0,0,0,0
56,407.5,0,0,0,0,0
62,574.5,1,0,0,0,1
61,631.5,1,0,0,0,1
53,527,1,0,0,0,1
57,460.5,0,0,0,0,0
59,555,1,0,0,0,1
0,310.5,0,0,0,0,0
61,578.5,1,0,0,1,1
56,459,0,0,0,1,0
52,520,1,0,0,0,1
57,484.5,0,0,0,0,1
60,590.5,1,0,0,0,1
57,404.5,0,0,0,0,0
52,474.5,0,0,1,0,0
51,387,0,0,0,0,0
49,302,0,0,0,0,0
60,554,1,0,1,0,1
60,418.5,0,0,0,0,0
44,354.5,0,0,0,0,0
59,531,1,0,1,0,1
55,419.5,0,0,0,0,0
48,382,0,0,0,1,0
52,499.5,0,0,0,0,1
52,458,0,0,1,0,0
63,472,0,0,0,0,0
59,551,1,0,0,0,1
54,504.5,0,0,0,0,1
61,526,1,0,0,0,1
54,504,1,0,0,1,1
51,399,0,0,0,0,0
59,617,1,0,1,1,1
54,444.5,0,1,0,1,0
61,304,0,0,0,0,0
57,450.5,0,0,0,0,0
62,592.5,1,0,1,0,1
51,577.5,1,0,0,1,1
51,354.5,0,0,0,0,0
58,617.5,0,0,0,0,1
57,612,0,0,0,0,1
52,446,0,0,0,0,0
49,355.5,0,0,0,0,0
58,546.5,0,0,0,0,1
58,628.5,1,1,1,0,1
54,610,0,0,0,0,1
56,425,1,0,0,0,0
63,647.5,1,1,1,1,1
57,368,0,0,0,0,0
58,447,0,0,0,0,0
53,474,0,0,0,0,0
60,555,1,1,1,0,1
58,446,0,0,0,0,0
53,450.5,0,0,0,0,0
59,519.5,0,0,0,0,1
64,606.5,1,0,0,1,1
59,478.5,0,0,0,0,1
59,637.5,1,0,0,1,1
59,673,1,0,0,1,1
56,506.5,0,0,0,0,1
58,592.5,1,1,1,0,1
62,618.5,0,1,1,1,1
61,492.5,1,0,0,0,1
49,405.5,0,0,0,0,0
50,482.5,0,0,0,0,1
57,477.5,0,0,0,0,1
56,547,0,0,0,1,1
63,592,0,0,1,1,1
51,473,0,0,0,0,0
53,593.5,0,0,0,0,1
58,386.5,0,0,0,0,0
60,671,1,0,1,0,1
52,502.5,1,0,1,1,1
64,607.5,0,1,0,1,1
59,587,1,0,0,0,1
56,616.5,1,0,1,1,1
54,463.5,0,0,0,0,0
51,541,1,0,0,1,1
63,543.5,1,0,0,0,1
55,466.5,0,0,0,0,0
50,378,0,0,0,0,0
55,632,1,0,0,1,1
50,491,0,0,0,0,1
57,573,0,0,1,1,1
59,585,1,0,0,1,1
56,551,0,0,1,0,1
61,655,1,0,0,0,1
51,443.5,0,0,0,0,0
54,368.5,0,0,0,0,0
54,534.5,1,0,0,1,1
52,489.5,0,0,0,1,1
59,666.5,0,0,0,0,1
53,519.5,1,0,0,0,1
52,459,0,0,0,1,0
54,545.5,1,0,0,0,1
62,534,0,0,0,0,1
52,313,0,0,0,0,0
58,645,1,0,1,0,1
54,535,0,0,0,1,1
55,617,1,0,0,1,1
62,511.5,1,0,0,0,1
65,643,1,0,0,1,1
59,413,0,0,0,0,0
53,330,0,0,0,0,0
60,609.5,0,0,0,0,1
64,393,0,0,0,0,0
65,451.5,0,0,0,0,0
56,584,1,0,0,0,1
65,598.5,0,0,0,0,1
56,417.5,0,0,0,0,0
58,637.5,0,0,0,0,1
56,513.5,0,0,0,0,1
55,532,0,0,0,0,1
59,413,0,0,0,0,0
63,581.5,0,0,1,0,1
